"plotID","pointID","country","state","county","domain","domainID","siteName","siteID","plotType","subtype","subSpec","plotSize","plotDim","latitude","longitude","datum","utmZone","easting","northing","horzUncert","elevation","vertUncert","minElev","maxElev","slope","aspect","nlcdClass","soilOrder","coordSrc","date","gpsLogs","plotPdop","plotHdop","appMods","plotEdge"
"DCFS_064","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","basePlot",,400,"20m x 20m",47.163142,-99.107908,"WGS84","14N",491821.268,5223299.41,0.14,562.98,0.18,562.51,564.06,0,0,"emergentHerbaceousWetlands","Mollisols","GeoXH 6000","20150722",131,2.3,1.2,"bbc|cdw|dhp|ltr|vst",20
"DCFS_084","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","basePlot",,400,"20m x 20m",47.161236,-99.111467,"WGS84","14N",491551.219,5223087.991,0.1,570.3,0.17,569.34,571.06,2.41,225,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150624",121,2.4,1.1,"bbc|cdw|dhp|ltr|vst",20
"DCFS_085","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","basePlot",,400,"20m x 20m",47.16529,-99.110278,"WGS84","14N",491641.938,5223538.326,0.1,564.42,0.18,563.16,565.34,3.15,225,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150720",175,2.1,1,"bbc|cdw|dhp|ltr|vst",20
"DCFS_086","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","basePlot",,400,"20m x 20m",47.165291,-99.108299,"WGS84","14N",491791.913,5223538.253,0.14,564.61,0.21,562.87,566.87,4.92,34.7,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150713",121,1.9,1.1,"bbc|cdw|dhp|ltr|vst",20
"DCFS_087","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","basePlot",,400,"20m x 20m",47.164756,-99.10948,"WGS84","14N",491702.357,5223478.884,0.15,565.49,0.28,563.42,566.49,2.58,32.2,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150713",127,1.9,0.9,"bbc|cdw|dhp|ltr|vst",20
"DCFS_065","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","basePlot",,1600,"40m x 40m",47.160965,-99.11068,"WGS84","14N",491610.824,5223057.799,0.12,571.66,0.19,569.76,572.23,0,0,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150624",122,2.4,1.2,"bbc|bgc|cdw|cfc|dhp|div|ltr|sme|vst",40
"DCFS_088","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","basePlot",,400,"20m x 20m",47.162863,-99.108693,"WGS84","14N",491761.711,5223268.522,0.1,571.27,0.16,569.48,572.02,4.8,45,"shrubScrub","Mollisols","GeoXH 6000","20150707",121,1.8,0.9,"bbc|cdw|dhp|ltr|vst",20
"DCFS_066","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","basePlot",,400,"20m x 20m",47.161236,-99.108297,"WGS84","14N",491791.43,5223087.62,0.12,566.78,0.16,566.37,567.31,0,0,"emergentHerbaceousWetlands","Mollisols","GeoXH 6000","20150701",128,1.8,1,"bbc|cdw|dhp|ltr|vst",20
"DCFS_089","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","basePlot",,400,"20m x 20m",47.165821,-99.107911,"WGS84","14N",491821.42,5223597.152,0.1,569.78,0.17,566.53,572.02,4.86,225,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150713",157,2,1,"bbc|cdw|dhp|ltr|vst",20
"DCFS_090","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","basePlot",,400,"20m x 20m",47.162854,-99.110696,"WGS84","14N",491609.893,5223267.681,0.16,571.52,0.21,570.95,571.88,0,0,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150701",122,1.9,1.1,"bbc|cdw|dhp|ltr|vst",20
"DCFS_067","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","basePlot",,1600,"40m x 40m",47.163131,-99.109882,"WGS84","14N",491671.614,5223298.4,0.12,573.94,0.22,569.8,576.29,4.86,180,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150707",123,2,1,"bbc|bgc|cdw|cfc|dhp|ltr|sme|vst",40
"DCFS_042","C","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","phenology","phenocam",40000,"200m x 200m",47.163524,-99.10663,"WGS84","14N",491918.133,5223341.746,,570.06,,563.89,570.06,3.54,237.73,,"Mollisols","GIS",,,,,"phe",200
"DCFS_043","C","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","tower","phenology","primary",40000,"200m x 200m",47.162389,-99.109835,"WGS84","14N",491675.086,5223215.95,,570.27,,565.34,574.84,0.14,131.77,,"Mollisols","GIS",,,,,"phe",200
"DCFS_004","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","tickPlot",,1600,"40m x 40m",47.171933,-99.053166,"WGS84","14N",495971.026,5224272.076,0.22,505,0.78,505,508.86,0.68,352.19,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160714",122,2.8,1.1,"tck",40
"DCFS_001","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","tickPlot",,1600,"40m x 40m",47.209008,-99.165875,"WGS84","14N",487438.545,5228404.196,0.2,575.46,0.32,572.63,577.03,3.22,66.48,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160809",129,1.7,0.9,"tck",40
"DCFS_007","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","tickPlot",,1600,"40m x 40m",47.162946,-99.113801,"WGS84","14N",491374.583,5223278.195,0.1,567.74,0.15,564.13,570.55,6.26,231.68,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160812",122,1.5,0.8,"tck",40
"DCFS_003","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","tickPlot",,1600,"40m x 40m",47.207478,-99.183538,"WGS84","14N",486100.542,5228237.149,0.1,591.19,0.17,588.98,591.68,3.09,355,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160715",151,2,1,"tck",40
"DCFS_010","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","tickPlot",,1600,"40m x 40m",47.209874,-99.173926,"WGS84","14N",486829.08,5228501.759,0.12,578.44,0.18,576.47,580.15,2.7,176.54,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160822",136,4.3,3.3,"tck",40
"DCFS_005","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","tickPlot",,1600,"40m x 40m",47.199469,-99.166739,"WGS84","14N",487370.838,5227344.262,0.11,564.64,0.14,564.64,566.86,1.13,156.22,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160811",121,1.3,0.8,"tck",40
"DCFS_006","E5","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mammalGrid","diversity",8100,"90m x 90m",47.174408,-99.050112,"WGS84","14N",496202.602,5224546.999,0.1,496.55,0.16,494.43,500.39,2.71,40.13,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160712",121,1.7,0.9,"mam",90
"DCFS_003","E5","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mammalGrid","diversity",8100,"90m x 90m",47.204875,-99.184072,"WGS84","14N",486059.414,5227947.939,0.1,586.13,0.15,585.26,591.67,4.08,138.92,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160715",133,2,1,"mam",90
"DCFS_009","E5","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mammalGrid","diversity",8100,"90m x 90m",47.210861,-99.183174,"WGS84","14N",486128.989,5228613.008,0.11,587.38,0.15,583,591.58,3.96,138.32,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160715",121,1.8,1.1,"mam",90
"DCFS_014","E5","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mammalGrid","diversity",8100,"90m x 90m",47.120533,-99.056896,"WGS84","14N",495684.152,5218560.207,0.11,569.15,0.16,569.15,579.28,2.51,282.6,"grasslandHerbaceous","Inceptisols","GeoXH 6000","20160815",127,2.1,1.2,"mam",90
"DCFS_004","E5","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mammalGrid","diversity",8100,"90m x 90m",47.170237,-99.05172,"WGS84","14N",496080.481,5224083.504,0.1,507.67,0.17,507.56,510.22,1.35,88.16,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160712",126,1.8,1,"mam",90
"DCFS_020","E5","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mammalGrid","diversity",8100,"90m x 90m",47.169185,-99.054844,"WGS84","14N",495843.659,5223966.819,0.1,515.96,0.15,514.14,520.08,3.06,3.02,"grasslandHerbaceous","Inceptisols","GeoXH 6000","20160908",121,1.7,0.8,"mam",90
"DCFS_034","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mosquitoPoint",,0,"0m",47.1101,-99.055545,"WGS84","14N",495785.842,5217400.74,10.12,585,0.16,585,585,2.52,87.8,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160705",181,2.2,1.2,"mos|mpt",0
"DCFS_038","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mosquitoPoint",,0,"0m",47.110108,-99.039751,"WGS84","14N",496984.128,5217400.941,10.1,558.83,0.16,558.83,558.83,0.42,103.07,"grasslandHerbaceous","Inceptisols","GeoXH 6000","20160706",181,1.8,1,"mos|mpt",0
"DCFS_032","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mosquitoPoint",,0,"0m",47.167743,-99.117277,"WGS84","14N",491111.873,5223811.771,10.12,568.39,0.13,568.39,568.39,2.63,242.06,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160705",182,1.7,0.9,"mos|mpt",0
"DCFS_040","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mosquitoPoint",,0,"0m",47.110107,-99.045296,"WGS84","14N",496563.453,5217400.987,10.11,562.74,0.17,562.74,562.74,3.04,186.59,"grasslandHerbaceous","Inceptisols","GeoXH 6000","20160706",181,1.9,1.1,"mos|mpt",0
"DCFS_033","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mosquitoPoint",,0,"0m",47.170489,-99.04889,"WGS84","14N",496294.952,5224111.382,10.11,501.49,0.16,501.49,501.49,1.57,81.74,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160705",181,1.6,0.8,"mos|mpt",0
"DCFS_041","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mosquitoPoint",,0,"0m",47.173719,-99.048907,"WGS84","14N",496293.857,5224470.325,10.11,497.11,0.14,497.11,497.11,1.5,27.66,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160706",182,1.5,0.8,"mos|mpt",0
"DCFS_035","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mosquitoPoint",,0,"0m",47.211319,-99.185415,"WGS84","14N",485959.42,5228664.297,10.1,587.68,0.15,587.68,587.68,1.25,200.15,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160705",182,1.9,1.1,"mos|mpt",0
"DCFS_036","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mosquitoPoint",,0,"0m",47.204316,-99.185689,"WGS84","14N",485936.783,5227886.166,10.1,588.79,0.16,588.79,588.79,1.7,149.38,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160705",182,1.8,1,"mos|mpt",0
"DCFS_037","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mosquitoPoint",,0,"0m",47.119532,-99.05911,"WGS84","14N",495516.165,5218449.113,10.15,568.36,0.16,568.36,568.36,2.69,304.5,"grasslandHerbaceous","Inceptisols","GeoXH 6000","20160705",181,1.6,0.9,"mos|mpt",0
"DCFS_039","41","unitedStates","ND","Stutsman","Northern Plains","D09","Dakota Coteau Field School","DCFS","distributed","mosquitoPoint",,0,"0m",47.116026,-99.059102,"WGS84","14N",495516.458,5218059.512,10.11,579.11,0.15,579.11,579.11,1.29,209.35,"grasslandHerbaceous","Mollisols","GeoXH 6000","20160705",181,2,1.1,"mos|mpt",0
"KONZ_001","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.075067,-96.555875,"WGS84","14N",711430.561,4327950.463,0.1,437.68,0.1,436.51,438.12,1.78,90,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150120",121,1.8,1.1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"KONZ_002","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.119993,-96.546016,"WGS84","14N",712148.785,4332959.91,0.01,399.93,0.02,395.11,407.12,6.33,289.7,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150401",122,1.8,1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"KONZ_003","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.088076,-96.570347,"WGS84","14N",710139.836,4329360.767,0.01,404.19,0.01,398.31,408.34,2.92,29.5,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150331",269,1.9,1.1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"KONZ_004","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.110568,-96.550148,"WGS84","14N",711819.767,4331904.18,0.01,375.12,0.02,370.59,377.57,6.33,215,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150403",122,2.2,1.1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"KONZ_005","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.082563,-96.566705,"WGS84","14N",710471.292,4328757.276,0.01,424.06,0.01,420.41,429.24,4.4,57.6,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150401",169,2,1.3,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"KONZ_006","41","unitedStates","KS","Geary","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.07116,-96.588942,"WGS84","14N",708581.233,4327440.326,0.1,409.51,0.1,408.07,411.31,3.26,89.8,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20141216",123,3.7,1.5,"bet|cdw|cfc|dhp|div|hbp|vst",40
"KONZ_007","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.086977,-96.544717,"WGS84","14N",712360.145,4329298.352,0.1,422.63,0.1,418.28,428.04,5.77,11.4,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150406",122,1.4,0.8,"bet|cdw|cfc|dhp|div|hbp|vst",40
"KONZ_008","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.108081,-96.545369,"WGS84","14N",712240.489,4331639.316,0.01,383.3,0.02,381.24,389.66,5.09,77.9,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150403",122,1.8,1,"bet|cdw|cfc|dhp|div|hbp|vst",40
"KONZ_009","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.107316,-96.585982,"WGS84","14N",708730.704,4331460.168,0.1,373.11,0.1,368.91,379.9,4.12,97.5,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20141229",123,2.4,1.2,"bet|cdw|cfc|dhp|div|hbp|vst",40
"KONZ_010","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.073754,-96.571172,"WGS84","14N",710111.052,4327769.235,0.12,420.97,0.2,416.9,422.91,7.91,90.2,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150331",120,1.4,0.7,"cdw|cfc|dhp|div|hbp|vst",40
"KONZ_011","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.106214,-96.597473,"WGS84","14N",707740.189,4331311.576,0.1,367.15,0.1,362.92,369.96,2.29,359.4,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20141217",126,2.1,1.1,"cdw|cfc|dhp|div|hbp|vst",40
"KONZ_012","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.084519,-96.582247,"WGS84","14N",709121.018,4328938.496,0.01,378.13,0.01,373.83,383.55,6.05,239.4,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150402",123,1.8,1,"cdw|cfc|dhp|div|hbp|vst",40
"KONZ_013","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.088084,-96.558522,"WGS84","14N",711162.75,4329389.122,0.01,420.86,0.02,415.49,424.26,3.95,60,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150121",167,2.1,1.2,"cdw|cfc|dhp|div|hbp|vst",40
"KONZ_014","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.1095,-96.561283,"WGS84","14N",710860.084,4331759.743,0.01,379.65,0.01,374.26,387.35,10.65,128.2,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150406",124,2.2,1.5,"cdw|cfc|dhp|div|hbp|vst",40
"KONZ_015","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.087283,-96.611625,"WGS84","14N",706571.598,4329177.988,0.05,401.94,0.04,397.71,404.35,4.35,269.9,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150406",122,4.7,1.4,"cdw|dhp|div|hbp|vst",40
"KONZ_016","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.092147,-96.584064,"WGS84","14N",708941.34,4329780.924,0.01,368.85,0.02,364.4,371.49,8.92,249.6,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150402",121,2.5,1.2,"cdw|dhp|div|hbp|vst",40
"KONZ_017","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.106074,-96.578723,"WGS84","14N",709362.079,4331339.085,0.01,381.81,0.01,377.42,385.98,4.69,98.6,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150128",121,1.8,1.1,"cdw|dhp|div|hbp|vst",40
"KONZ_018","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.081579,-96.557386,"WGS84","14N",711280.397,4328669.715,0.01,427.09,0.02,427.09,432.06,5.03,273.3,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150120",121,1.9,1,"cdw|dhp|div|hbp|vst",40
"KONZ_019","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.107534,-96.558221,"WGS84","14N",711130.737,4331548.574,0.1,379.2,0.1,373.49,385.36,10.04,282.3,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150406",121,1.8,1,"div",40
"KONZ_020","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.090612,-96.562599,"WGS84","14N",710802.517,4329660.176,0.01,409.97,0.01,407.27,411.57,0,0,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150121",124,1.9,1,"div",40
"KONZ_021","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.094821,-96.597156,"WGS84","14N",707801.096,4330047.682,0.01,386.48,0.01,382.22,393.06,7.86,331,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150402",144,2.2,1.3,"div",40
"KONZ_022","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.098105,-96.546418,"WGS84","14N",712179.684,4330529.536,0.1,419.1,0.1,415.51,422.41,7.13,80.6,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150403",136,1.6,0.9,"div",40
"KONZ_023","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.078425,-96.548483,"WGS84","14N",712059.998,4328340.423,0.1,434.25,0.1,430.2,438.68,15.32,297.2,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150403",120,1.4,0.8,"div",40
"KONZ_024","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.110903,-96.55221,"WGS84","14N",711640.47,4331936.549,0.01,351.04,0.02,343.62,356.65,8.81,82.1,"deciduousForest","Mollisols","GeoXH 6000","20150331",304,1.8,1.1,"bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"KONZ_025","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.103999,-96.596164,"WGS84","14N",707859.93,4331068.627,0.25,339.07,0.19,335.45,340.7,2.18,345.9,"deciduousForest","Mollisols","Geo 7X (H-Star)","20141217",301,6.7,3.3,"bet|cdw|cfc|dhp|div|hbp|vst",40
"KONZ_026","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.08905,-96.57864,"WGS84","14N",709419.676,4329449.735,0.01,366.41,0.02,364.58,367.37,6.96,304.2,"deciduousForest","Mollisols","Geo 7X (H-Star)","20150402",302,3.3,2.4,"div",40
"KONZ_027","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.100799,-96.585468,"WGS84","14N",708794.377,4330738.055,0.1,353.27,0.1,350.46,357.75,4.63,81.3,"deciduousForest","Mollisols","Geo 7X (H-Star)","20141223",302,3.2,2,"div",40
"KONZ_028","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.104397,-96.576047,"WGS84","14N",709598.494,4331159.106,0.14,374.53,0.18,370.92,378.77,6.56,156.4,"deciduousForest","Mollisols","Geo 7X (H-Star)","20150128",300,3.3,2.4,"div",40
"KONZ_029","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.098959,-96.601549,"WGS84","14N",707408.972,4330496.924,0.12,340.94,0.16,340.94,345.24,8.7,115.4,"deciduousForest","Mollisols","GeoXH 6000","20150330",305,3.8,1.9,"div",40
"KONZ_030","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","distributed","basePlot",,1600,"40m x 40m",39.103897,-96.577407,"WGS84","14N",709482.341,4331100.428,0.1,367.48,0.1,366.03,373.1,3.03,338.7,"deciduousForest","Mollisols","GeoXH 6000","20150402",316,2.3,1.5,"div",40
"KONZ_042","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","tower","basePlot",,1600,"40m x 40m",39.09957,-96.564404,"WGS84","14N",710619.732,4330650.238,0.01,401.3,0.02,396.45,404.87,7.58,96.1,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150325",131,2,1.1,"bbc|bgc|cdw|cfc|dhp|div|ltr|sme|vst",40
"KONZ_043","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","tower","basePlot",,1600,"40m x 40m",39.102192,-96.561182,"WGS84","14N",710890.61,4330948.808,0.1,406.18,0.2,396.87,408.04,5.54,219,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150407",146,2.9,1.3,"bbc|bgc|cdw|cfc|dhp|div|ltr|sme|vst",40
"KONZ_044","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","tower","basePlot",,400,"20m x 20m",39.098201,-96.564453,"WGS84","14N",710619.559,4330498.266,0.1,397.07,0.1,392.49,401.68,12.3,210.3,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150401",123,1.5,0.9,"bbc|cdw|dhp|hbp|ltr|vst",20
"KONZ_045","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","tower","basePlot",,1600,"40m x 40m",39.103828,-96.561811,"WGS84","14N",710831.295,4331128.869,0.1,392.81,0.1,386.85,398.89,11.7,108.7,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150404",125,1.9,1.1,"bbc|bgc|cdw|cfc|dhp|div|ltr|sme|vst",40
"KONZ_046","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","tower","basePlot",,1600,"40m x 40m",39.103068,-96.563925,"WGS84","14N",710650.753,4331039.629,0.1,405.62,0.1,402.35,410.24,4.69,68.3,"shrubScrub","Mollisols","Geo 7X (H-Star)","20150310",159,1.5,0.9,"bbc|bgc|cdw|cfc|dhp|ltr|sme|vst",40
"KONZ_047","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","tower","basePlot",,400,"20m x 20m",39.103263,-96.560453,"WGS84","14N",710950.396,4331069.36,0.1,406.06,0.1,403.16,407.1,6.96,103.2,"grasslandHerbaceous","Mollisols","GeoXH 6000","20150407",123,1.8,1,"bbc|cdw|dhp|hbp|ltr|vst",20
"KONZ_048","41","unitedStates","KS","Riley","Prairie Peninsula","D06","Konza Prairie Biological Station","KONZ","tower","basePlot",,400,"20m x 20m",39.101357,-96.560164,"WGS84","14N",710981.1,4330858.442,0.1,411.4,0.11,408.68,413.44,6.11,118.7,"grasslandHerbaceous","Mollisols","Geo 7X (H-Star)","20150404",123,2,1.1,"bbc|cdw|dhp|hbp|ltr|vst",20
